"codigo_producto","descripcion","negocio","seccion","linea","categoria","abastecimiento","comuna","region","tienda","zonal","mes","año","semestre","fecha","motivo","ubicación_motivo","merma_unidad","merma_monto","merma_unidad_p","merma_monto_p"
"204641","AGUA PET PURE LIFE 500 CC","PGC","PGC ALIMENTACION","BOTILLERIA","AGUAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-348","1","348"
"204641","AGUA PET PURE LIFE 500 CC","PGC","PGC ALIMENTACION","BOTILLERIA","AGUAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Clientes","Sala de Ventas","-1","-349","1","349"
"204641","AGUA PET PURE LIFE 500 CC","PGC","PGC ALIMENTACION","BOTILLERIA","AGUAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Clientes","Sala de Ventas","-1","-350","1","350"
"576854","SABORIZANTE FRUTILLA MERKAT TARRO 400 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","SABORIZANTES Y FORTIFICANTES PARA LECHE","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Vencimiento","Bodega","-1","-945","1","945"
"6527","SPAGHETTINI Nº3 LUCCHETTI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-1","-467","1","467"
"6527","SPAGHETTINI Nº3 LUCCHETTI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-2","-946","2","946"
"6527","SPAGHETTINI Nº3 LUCCHETTI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-1","-473","1","473"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-201","1","201"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Clientes","Sala de Ventas","-1","-201","1","201"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Clientes","Sala de Ventas","-2","-402","2","402"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Clientes","Sala de Ventas","-1","-201","1","201"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Clientes","Sala de Ventas","-2","-402","2","402"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-201","1","201"
"401676002","COMPOTA SOPROLE 110 GR, MANZANA","PERECIBLES","LACTEOS","REFRIGERADOS","POSTRES FRESCOS","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Clientes","Sala de Ventas","-2","-402","2","402"
"964689","PACK 6 VASOS ALTO LISO DKORA.","NON FOOD","MENAJE","CRISTALERIA","CRISTALER.VASO","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-1","-576","1","576"
"964689","PACK 6 VASOS ALTO LISO DKORA.","NON FOOD","MENAJE","CRISTALERIA","CRISTALER.VASO","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-549","1","549"
"964689","PACK 6 VASOS ALTO LISO DKORA.","NON FOOD","MENAJE","CRISTALERIA","CRISTALER.VASO","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Clientes","Sala de Ventas","-1","-549","1","549"
"964689","PACK 6 VASOS ALTO LISO DKORA.","NON FOOD","MENAJE","CRISTALERIA","CRISTALER.VASO","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-554","1","554"
"964689","PACK 6 VASOS ALTO LISO DKORA.","NON FOOD","MENAJE","CRISTALERIA","CRISTALER.VASO","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Clientes","Sala de Ventas","-1","-555","1","555"
"622197","COBERTURA MOLDER-CHOC AMBROSO 1 KG","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","PRODUCTOS PARA REPOSTERIA","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Clientes","Sala de Ventas","-1","-2840","1","2840"
"6454","DOBLE QUIFARO Nº47 CAROZZI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-1","-385","1","385"
"6454","DOBLE QUIFARO Nº47 CAROZZI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-1","-385","1","385"
"6454","DOBLE QUIFARO Nº47 CAROZZI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Clientes","Sala de Ventas","-1","-385","1","385"
"6454","DOBLE QUIFARO Nº47 CAROZZI 400GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Clientes","Sala de Ventas","-1","-385","1","385"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/17/2016","Clientes","Sala de Ventas","-3","-232","3","232"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Clientes","Sala de Ventas","-2","-155","2","155"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-3","-232","3","232"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-2","-155","2","155"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-2","-154","2","154"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Clientes","Sala de Ventas","-2","-155","2","155"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Clientes","Sala de Ventas","-2","-155","2","155"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/19/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Clientes","Sala de Ventas","-2","-154","2","154"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-6","-464","6","464"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Clientes","Sala de Ventas","-3","-232","3","232"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Clientes","Sala de Ventas","-2","-155","2","155"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-3","-232","3","232"
"616375","BISCOCHO FRAC CAKE COSTA 33 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CHOCOLATES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Clientes","Sala de Ventas","-1","-77","1","77"
"358337","HARINA S/POLVO MERKAT 3 KG","PGC","PGC ALIMENTACION","ALIMENTO BASICO","HARINAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Clientes","Sala de Ventas","-1","-1080","1","1080"
"59796","MANJAR POTE NESTLE 400 GR","PERECIBLES","LACTEOS","MANJAR","MANJAR POTE","Directo","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Clientes","Sala de Ventas","-1","-779","1","779"
"400067006","MERMELADA WATTS 250 GR, FRUTILLA","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","MERMELADAS Y DULCES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-625","1","625"
"400067006","MERMELADA WATTS 250 GR, FRUTILLA","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","MERMELADAS Y DULCES","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Clientes","Sala de Ventas","-2","-1249","2","1249"
"400067006","MERMELADA WATTS 250 GR, FRUTILLA","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","MERMELADAS Y DULCES","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Clientes","Sala de Ventas","-1","-618","1","618"
"400067006","MERMELADA WATTS 250 GR, FRUTILLA","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","MERMELADAS Y DULCES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-2","-1248","2","1248"
"400067006","MERMELADA WATTS 250 GR, FRUTILLA","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","MERMELADAS Y DULCES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-624","1","624"
"402115003","TAMPONES TAMPAX 10 UN, SUPER PLUS","PGC","PGC NO ALIMENTACION","HIGIENE","PROTECCION FEMENINA","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-1733","1","1733"
"402115003","TAMPONES TAMPAX 10 UN, SUPER PLUS","PGC","PGC NO ALIMENTACION","HIGIENE","PROTECCION FEMENINA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-1733","1","1733"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/6/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Clientes","Sala de Ventas","-2","-156","2","156"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/15/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"505733","GOMITA AMBROSITO 25 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CONFITES REGULARES","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Clientes","Sala de Ventas","-1","-78","1","78"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/9/2016","Vencimiento","Bodega","-1","-192","1","192"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Clientes","Sala de Ventas","-1","-181","1","181"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-1","-188","1","188"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/2/2016","Vencimiento","Bodega","-1","-188","1","188"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/23/2016","Clientes","Sala de Ventas","-2","-357","2","357"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Clientes","Sala de Ventas","-1","-178","1","178"
"401668003","YOGHURT LIGHT SOPROLE 165 GR, VAINILLA","PERECIBLES","LACTEOS","REFRIGERADOS","YOGHURT","Directo","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/10/2016","Clientes","Sala de Ventas","-1","-185","1","185"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","ANGOL","IX","ANGOL","Juan Perez","Diciembre","2016","Segundo","12/18/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO II","Juan Perez","Diciembre","2016","Segundo","12/25/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-2","-134","2","134"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/16/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/20/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/22/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/24/2016","Clientes","Sala de Ventas","-2","-134","2","134"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/26/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/4/2016","Clientes","Sala de Ventas","-1","-67","1","67"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-2","-134","2","134"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/8/2016","Clientes","Sala de Ventas","-2","-134","2","134"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/13/2016","Clientes","Sala de Ventas","-3","-200","3","200"
"400376005","REFRESKIDS 180 ML, FRAMBUESA","PGC","PGC ALIMENTACION","BOTILLERIA","JUGOS Y NECTARES LARGA VIDA","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/5/2016","Clientes","Sala de Ventas","-4","-267","4","267"
"775646","NESCAFE MIXES CHOCHA MOCHA 23 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CAFE","Centralizado","TEMUCO","IX","TEMUCO III","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-8","-1752","8","1752"
"775646","NESCAFE MIXES CHOCHA MOCHA 23 GR","PGC","PGC ALIMENTACION","DESAYUNO Y DULCE","CAFE","Centralizado","TEMUCO","IX","TEMUCO V","Juan Perez","Diciembre","2016","Segundo","12/12/2016","Clientes","Sala de Ventas","-8","-1752","8","1752"
"6491","TALLARINES 78 TALLIANI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/3/2016","Clientes","Sala de Ventas","-2","-1062","2","1062"
"6491","TALLARINES 78 TALLIANI 400 GR","PGC","PGC ALIMENTACION","ALIMENTO BASICO","FIDEOS Y PASTAS","Centralizado","TEMUCO","IX","TEMUCO IV","Juan Perez","Diciembre","2016","Segundo","12/11/2016","Clientes","Sala de Ventas","-1","-531","1","531"
